-0.115162 -0.171034 0.978512
-0.120877 -0.1787 0.97645
-0.126619 -0.186296 0.9743
-0.132391 -0.193818 0.972063
-0.138191 -0.201264 0.96974
-0.144023 -0.208631 0.967332
-0.149885 -0.215914 0.96484
-0.155779 -0.223113 0.962265
-0.161706 -0.230224 0.959608
-0.167665 -0.237243 0.956872
-0.173659 -0.244168 0.954057
-0.179686 -0.250997 0.951164
-0.185748 -0.257726 0.948195
-0.191845 -0.264354 0.945152
-0.197978 -0.270876 0.942036
-0.204145 -0.277291 0.938847
-0.210349 -0.283596 0.935589
-0.216588 -0.289788 0.932262
-0.222864 -0.295865 0.928868
-0.229175 -0.301825 0.925408
-0.235522 -0.307664 0.921885
-0.241906 -0.313382 0.918299
-0.248324 -0.318974 0.914653
-0.254778 -0.324439 0.910948
-0.261268 -0.329775 0.907187
-0.267792 -0.33498 0.903369
-0.27435 -0.340051 0.899498
-0.280942 -0.344986 0.895576
-0.287567 -0.349784 0.891603
-0.294225 -0.354442 0.887582
-0.300915 -0.358958 0.883515
-0.307637 -0.363331 0.879403
-0.314388 -0.367559 0.875249
-0.321169 -0.371639 0.871054
-0.327979 -0.375571 0.86682
-0.334816 -0.379352 0.862548
-0.34168 -0.382982 0.858242
-0.34857 -0.386458 0.853903
-0.355483 -0.389779 0.849532
-0.36242 -0.392943 0.845132
-0.369378 -0.39595 0.840704
-0.376357 -0.398798 0.836251
-0.383355 -0.401487 0.831774
-0.39037 -0.404014 0.827275
-0.397402 -0.406378 0.822757
-0.404448 -0.40858 0.81822
-0.411507 -0.410617 0.813668
-0.418577 -0.412489 0.809102
-0.425656 -0.414195 0.804524
-0.432744 -0.415735 0.799936
-0.439837 -0.417108 0.795339
-0.446935 -0.418313 0.790736
-0.454035 -0.419349 0.786129
-0.461135 -0.420217 0.781519
-0.468234 -0.420916 0.776908
-0.475329 -0.421446 0.772299
-0.482419 -0.421805 0.767693
-0.489501 -0.421996 0.763092
-0.496573 -0.422016 0.758497
-0.503634 -0.421866 0.753911
-0.51068 -0.421547 0.749336
-0.51771 -0.421058 0.744773
-0.524722 -0.4204 0.740223
-0.531714 -0.419572 0.73569
-0.538682 -0.418576 0.731174
-0.545626 -0.417411 0.726678
-0.552542 -0.416078 0.722202
-0.559428 -0.414578 0.71775
-0.566283 -0.412912 0.713321
-0.573103 -0.411079 0.708919
-0.579887 -0.409081 0.704545
-0.586632 -0.406919 0.7002
-0.593336 -0.404593 0.695886
-0.599996 -0.402105 0.691605
-0.60661 -0.399455 0.687357
-0.613176 -0.396645 0.683146
-0.619691 -0.393676 0.678972
-0.626153 -0.390549 0.674836
-0.63256 -0.387265 0.670741
-0.638909 -0.383826 0.666688
-0.645199 -0.380233 0.662677
-0.651426 -0.376488 0.658712
-0.657588 -0.372592 0.654792
-0.663684 -0.368547 0.65092
-0.669711 -0.364354 0.647096
-0.675666 -0.360016 0.643323
-0.681547 -0.355534 0.6396
-0.687353 -0.35091 0.635931
-0.693081 -0.346145 0.632315
-0.698728 -0.341242 0.628755
-0.704293 -0.336204 0.62525
-0.709774 -0.331031 0.621803
-0.715168 -0.325726 0.618415
-0.720474 -0.320291 0.615087
-0.725688 -0.314729 0.611819
-0.73081 -0.309041 0.608613
